county_fips,county_nm,county_pop,total_bg_pop,pop_11,pop_12,pop_13,pop_21,pop_22,pop_23,pop_31,pop_32,pop_33,pop_41,pop_42,pop_43,urban_suburban_pop,rural_pop,urban_suburban_perc,rural_perc,metro_fips,metro_nm,city_name,city_pop,city_contains_small_urban,city_contains_mid_sized_urban,city_contains_large_urban,MSA_large_urban,MSA_mid_sized_urban,locale_type
19077,"Guthrie County, Iowa",10722,10646.0000000115,,,,,,,,,,,3450.09589691922,7195.90410309225,0,10646.0000000115,0,1,19780,"Des Moines-West Des Moines, IA",,,,,,0,1,Rural
19079,"Hamilton County, Iowa",14729,14892.9999936447,,,,,,,,3146.90037622171,,4949.67269421511,6457.69682781806,338.730095389822,0,11746.099617423,0,0.788699363622871,,,,,,,,0,0,Rural
19081,"Hancock County, Iowa",10615,10717.9999999908,,,,,,,,,,125.701462222401,4495.70292139918,6096.5956163692,0,10717.9999999908,0,1,,,,,,,,0,0,Rural
19083,"Hardin County, Iowa",16463,16729.0000000286,,,,,,,,,1505.58817744998,3512.83364021773,6884.77112720142,4825.80705515947,0,15223.4118225786,0,0.910001304474421,,,,,,,,0,0,Rural
19085,"Harrison County, Iowa",14670,14644.9999998637,,,,,,,,,,140.080549372404,8834.41205182235,5670.50739866889,0,14644.9999998637,0,1,36540,"Omaha, NE-IA",,,,,,1,0,Rural
19087,"Henry County, Iowa",19547,20227.9999922292,,,,,,,,,5767.19516687199,4715.35833725205,8304.99177480993,1440.45471329519,0,14460.8048253572,0,0.714890489960079,,,,,,,,0,0,Rural
19089,"Howard County, Iowa",9376,9458.99999996087,,,,,,,,,,,,9458.99999996087,0,9458.99999996087,0,1,,,,,,,,0,0,Rural
19091,"Humboldt County, Iowa",9500,9572.99996523193,,,,,,,,,1781.4316746429,4314.6632892434,2491.30530847537,985.599692870256,0,7791.56829058903,0,0.813910824076793,,,,,,,,0,0,Rural
19093,"Ida County, Iowa",6833,6944.00000000612,,,,,,,,,,,14.7406223324128,6929.25937767371,0,6944.00000000612,0,1,,,,,,,,0,0,Rural
19095,"Iowa County, Iowa",16381,16547.0000000008,,,,,,,,,,115.135050832952,13822.4465455138,2609.41840365405,0,16547.0000000008,0,1,,,,,,,,0,0,Rural
19097,"Jackson County, Iowa",19342,19428.9999845476,,,,,,,,3676.60239444265,,3110.49537542064,10040.3399122897,2601.56230239454,0,15752.3975901049,0,0.810767286151281,,,,,,,,0,0,Rural
19099,"Jasper County, Iowa",37919,37863.9991923242,,,,,,,,14235.8767442571,,3863.00258588194,19448.0351985391,317.084663646031,0,23628.1224480671,0,0.624026065710909,19780,"Des Moines-West Des Moines, IA",,,,,,0,1,Rural
19101,"Jefferson County, Iowa",15440,15676.0000025167,,,,,,,,,4557.15477824227,6101.62066378348,4587.27101999149,429.953540499462,0,11118.8452242744,0,0.709290968518076,,,,,,,,0,0,Rural
19103,"Johnson County, Iowa",157528,154880.999359951,,,70485.4924472999,,40189.8461962213,,,,,34332.0832965567,9873.5774198728,,110675.338643521,44205.6607164295,0.714583061194656,0.285416938805344,26980,"Iowa City, IA","Iowa City city, Iowa",75678,1,0,0,0,0,Small urban
19105,"Jones County, Iowa",20900,20798.9999984021,,,,,,,,2150.4807253597,,4022.89814351044,13102.8887831813,1522.7323463507,0,18648.5192730424,0,0.896606532740761,16300,"Cedar Rapids, IA",,,,,,0,1,Rural
19107,"Keokuk County, Iowa",9914,9964.00000000087,,,,,,,,,,,1199.34889957315,8764.65110042772,0,9964.00000000087,0,1,,,,,,,,0,0,Rural
19109,"Kossuth County, Iowa",14396,14610.0000009476,,,,,,,,,2882.33498678126,3270.22206816737,3818.65503460192,4638.78791139701,0,11727.6650141663,0,0.802714922204359,,,,,,,,0,0,Rural
19111,"Lee County, Iowa",32565,33174.9998089916,,,,,,,,,14490.4394912784,8394.12757272859,8951.37979966392,1339.05294532069,0,18684.5603177132,0,0.563212070091679,,,,,,,,0,0,Rural
19113,"Linn County, Iowa",228972,229462.99925157,,124239.140981609,,,44205.7558918984,,1708.88555725035,,,46311.4904213063,12997.7263995058,,168444.896873508,59309.216820812,0.734083043553503,0.258469631331668,16300,"Cedar Rapids, IA","Cedar Rapids city, Iowa",135958,0,1,0,0,1,Mid-sized urban
19115,"Louisa County, Iowa",10513,10709.9999996212,,,,,,,,,,92.5915933987114,5321.5463672295,5295.862038993,0,10709.9999996212,0,1,,,,,,,,0,0,Rural
19117,"Lucas County, Iowa",8747,8685.00000000142,,,,,,,,,,,191.289393273921,8493.7106067275,0,8685.00000000142,0,1,,,,,,,,0,0,Rural
19119,"Lyon County, Iowa",12324,12087.0000003234,,,,,,,,,,97.9299669536692,8867.12144034633,3121.94859302337,0,12087.0000003234,0,1,,,,,,,,0,0,Rural
19121,"Madison County, Iowa",16971,16759.9997708357,,,,,,,,3384.27142326637,,2830.867743224,10099.45194286,445.408661485329,0,13375.7283475693,0,0.798074494657488,19780,"Des Moines-West Des Moines, IA",,,,,,0,1,Rural
19123,"Mahaska County, Iowa",21874,22045.0000188089,,,,,,,,8.972289004e-06,8705.53885100592,5782.95074799548,6713.43125215243,843.07915868281,0,13339.4611588307,0,0.605101435584006,,,,,,,,0,0,Rural
19125,"Marion County, Iowa",33770,33550.9995924987,,,,,,,,10160.6038146106,,9033.41336692597,13614.0258380822,742.956572880014,0,23390.3957778881,0,0.697159430776474,,,,,,,,0,0,Rural
19127,"Marshall County, Iowa",40014,39970.999797539,,,,,,,,18683.1403506266,,9734.67311044798,11392.5890380826,160.597298381863,0,21287.8594469125,0,0.532582611261656,,,,,,,,0,0,Rural
19129,"Mills County, Iowa",14633,14563.0000021644,,,,,,,1713.13373168527,,,6585.80711228624,6180.86534410111,83.1938140917335,0,12849.8662704791,0,0.882363954444094,36540,"Omaha, NE-IA",,,,,,1,0,Rural
19131,"Mitchell County, Iowa",10518,10547.9999987958,,,,,,,,,,,207.570029610547,10340.4299691853,0,10547.9999987958,0,1,,,,,,,,0,0,Rural
19133,"Monona County, Iowa",8493,8619.00000063961,,,,,,,,,,,1432.99048077367,7186.00951986594,0,8619.00000063961,0,1,,,,,,,,0,0,Rural
19135,"Monroe County, Iowa",7504,7545.99999999942,,,,,,,,,,,274.436317468602,7271.56368253082,0,7545.99999999942,0,1,,,,,,,,0,0,Rural
19137,"Montgomery County, Iowa",10139,10253.9993800652,,,,,,,,2595.08422455303,,3221.32742416427,3140.72225327942,1296.86547806848,0,7658.91515551217,0,0.746919798961746,,,,,,,,0,0,Rural
19139,"Muscatine County, Iowa",42218,42734.9999277196,,,,,,,,19652.6710391686,,8158.52842855342,14923.8004599976,,0,23082.328888551,0,0.540127037032681,,,,,,,,0,0,Rural
19141,"O'Brien County, Iowa",14012,14103.0000075751,,,,,,,,,2758.90089219723,2590.01852739145,2692.89827497431,6061.18231301208,0,11344.0991153778,0,0.804374892525324,,,,,,,,0,0,Rural
19143,"Osceola County, Iowa",5978,6113.99999974966,,,,,,,,,,,736.931383140294,5377.06861660936,0,6113.99999974966,0,1,,,,,,,,0,0,Rural
19145,"Page County, Iowa",15014,15167.9999489008,,,,,,,,,4811.06029498413,5928.78246395687,4132.36550069494,295.791689264881,0,10356.9396539167,0,0.68281511661445,,,,,,,,0,0,Rural
19147,"Palo Alto County, Iowa",8810,8902.00000000526,,,,,,,,,,,158.885676013257,8743.114323992,0,8902.00000000526,0,1,,,,,,,,0,0,Rural
19149,"Plymouth County, Iowa",25722,25699.0000123444,,,0.034166882213913,,,,,4491.43651696104,,8738.87509159987,11672.4021076244,796.252129276892,0.034166882213913,21207.5293285012,1.32950240077439e-06,0.825227803350878,,,,,,,,0,0,Rural
19151,"Pocahontas County, Iowa",6976,7039.99999999681,,,,,,,,,,,23.5726336535198,7016.42736634329,0,7039.99999999681,0,1,,,,,,,,0,0,Rural
19153,"Polk County, Iowa",505255,497440.997067247,,205865.442099294,45165.4049411201,174463.252735792,,,440.941842377589,,,64112.6271423461,7393.32830631696,,425494.099776206,71505.9554486631,0.855365967591701,0.143747612018791,19780,"Des Moines-West Des Moines, IA","Des Moines city, Iowa",210381,0,1,0,0,1,Mid-sized urban
19155,"Pottawattamie County, Iowa",93179,93406.9994347887,40.2223480256456,,,64187.3335100966,,,,,,12347.6521819665,14738.9148463132,2092.87654838675,64227.5558581223,29179.4435766665,0.687609667870363,0.312390332129637,36540,"Omaha, NE-IA","Council Bluffs city, Iowa",62399,1,0,0,1,0,Suburban
19157,"Poweshiek County, Iowa",18453,18581.9999037486,,,,,,,,,4069.30532218846,5598.61159541526,2419.98352236168,6494.09946378325,0,14512.6945815602,0,0.781008215301544,,,,,,,,0,0,Rural
19159,"Ringgold County, Iowa",4642,4663.99999994525,,,,,,,,,,,1.70507047606776,4662.29492946918,0,4663.99999994525,0,1,,,,,,,,0,0,Rural
19161,"Sac County, Iowa",9686,9759.00000000064,,,,,,,,,,,1163.22826821826,8595.77173178237,0,9759.00000000064,0,1,,,,,,,,0,0,Rural
19163,"Scott County, Iowa",174270,174301.99947279,,94119.525772213,,44940.6614006252,,,,,,29816.3772671914,5425.43503276055,,139060.187172838,35241.8122999519,0.797811772632858,0.202188227367142,19340,"Davenport-Moline-Rock Island, IA-IL","Davenport city, Iowa",100354,0,1,0,0,1,Mid-sized urban
19165,"Shelby County, Iowa",11806,11756.9999721602,,,,,,,,2460.66641542594,,1609.95136445774,5572.85365932282,2113.52853295372,0,9296.33355673428,0,0.790706266798279,,,,,,,,0,0,Rural
19167,"Sioux County, Iowa",36246,35983.9995043202,,,,,,,,4117.03820846509,6569.80813873245,6818.15823775699,13988.7412966794,4490.2536226863,0,25297.1531571227,0,0.703011157892149,,,,,,,,0,0,Rural
19169,"Story County, Iowa",98566,98591.9982893057,,,57821.8788472961,,,661.070713974326,1461.16020898505,,,21780.8982358944,16866.9902831558,,58482.9495612704,38647.8885190503,0.593181501298509,0.391998226931591,11180,"Ames, IA","Ames city, Iowa",65686,1,0,0,0,0,Small urban
19171,"Tama County, Iowa",16833,16981.9999969323,,,,,,,,829.771799637788,,5009.80859841972,10612.8641081212,529.555490753632,0,16152.2281972946,0,0.951138158062203,,,,,,,,0,0,Rural
19173,"Taylor County, Iowa",5924,5901.00000000178,,,,,,,,,,,493.469846633141,5407.53015336864,0,5901.00000000178,0,1,,,,,,,,0,0,Rural
19175,"Union County, Iowa",11906,12037.9999848242,,,,,,,,,4399.64398984576,3649.79827617792,2589.33808276215,1399.21963603841,0,7638.35599497847,0,0.634520352600748,,,,,,,,0,0,Rural
19177,"Van Buren County, Iowa",7266,7235.99999967491,,,,,,,,,,,826.373247422817,6409.6267522521,0,7235.99999967491,0,1,,,,,,,,0,0,Rural
19179,"Wapello County, Iowa",35166,35264.9998513623,,,,,,,,,19078.2555693362,8921.29495356207,6651.3199501498,614.129378314227,0,16186.7442820261,0,0.459003100815292,,,,,,,,0,0,Small town
19181,"Warren County, Iowa",55205,53483.9998676739,,127.871442172276,0.001947389028432,5285.15015909827,,,12728.6773368016,,,23451.5922569158,11857.1414295646,33.5652957323015,5413.02354865957,35342.2989822128,0.101208278401991,0.660801343759891,19780,"Des Moines-West Des Moines, IA",,,,,,0,1,Small town
19183,"Washington County, Iowa",22560,22538.9999825752,,,,,,,,3215.51444533281,,4800.80206075397,14016.7360331612,505.94744332727,0,19323.4855372424,0,0.857335531841754,26980,"Iowa City, IA",,,,,,0,0,Rural
19185,"Wayne County, Iowa",6557,6517.99999995542,,,,,,,,,,,,6517.99999995542,0,6517.99999995542,0,1,,,,,,,,0,0,Rural
19187,"Webster County, Iowa",36485,36847.9998258574,,,,,,,,,16930.8537724881,10070.1375786274,7100.72373391102,2746.28474083094,0,19917.1460533694,0,0.54052176909187,,,,,,,,0,0,Rural
19189,"Winnebago County, Iowa",10571,10647.9999999708,,,,,,,,,,,76.1991845133108,10571.8008154575,0,10647.9999999708,0,1,,,,,,,,0,0,Rural
19191,"Winneshiek County, Iowa",19815,19971.999892518,,,,,,,,,3140.42226569203,6033.0493612529,6215.57411625456,4582.95414931849,0,16831.5776268259,0,0.842758748117733,,,,,,,,0,0,Rural
19193,"Woodbury County, Iowa",105951,105759.999420648,,,76282.9927454834,,5061.03595012778,,,,,13324.4241408799,9033.67552151776,2057.87106263874,81344.0286956112,24415.9707250364,0.769137945737643,0.230862054262357,43580,"Sioux City, IA-NE-SD","Sioux City city, Iowa",85727,1,0,0,0,0,Small urban
19195,"Worth County, Iowa",7297,7380.00000059432,,,,,,,,,,,3388.51961919678,3991.48038139755,0,7380.00000059432,0,1,,,,,,,,0,0,Rural
19197,"Wright County, Iowa",12656,12816.9999999939,,,,,,,,,,,407.802870510165,12409.1971294838,0,12816.9999999939,0,1,,,,,,,,0,0,Rural
20001,"Allen County, Kansas",12412,12490.9999917487,,,,,,,,,2621.80543490387,4549.65624080387,4443.09928611272,876.439029928192,0,9869.19455684479,0,0.790104440266128,,,,,,,,0,0,Rural
20003,"Anderson County, Kansas",7838,7819.00000000049,,,,,,,,,,,235.08929629826,7583.91070370223,0,7819.00000000049,0,1,,,,,,,,0,0,Rural
20005,"Atchison County, Kansas",16016,16210.9999969928,,,,,,,,5544.93097815372,,5381.0115437805,3977.02105717244,1308.03641788612,0,10666.0690188391,0,0.657952564358625,,,,,,,,0,0,Rural
20007,"Barber County, Kansas",4071,4153.00000000099,,,,,,,,,,,,4153.00000000099,0,4153.00000000099,0,1,,,,,,,,0,0,Rural
20009,"Barton County, Kansas",24899,25274.9999804784,,,,,,,,,10978.2970134677,4233.96161184246,7534.08108018454,2528.66027498368,0,14296.7029670107,0,0.565646012979347,,,,,,,,0,0,Rural
20011,"Bourbon County, Kansas",14408,14383.9999810422,,,,,,,,,5276.88229418372,3678.30359510191,2640.91249060825,2787.90160114831,0,9107.11768685847,0,0.63314222044365,,,,,,,,0,0,Rural
20013,"Brown County, Kansas",9250,9415.00000000998,,,,,,,,,,,1317.37676265559,8097.62323735439,0,9415.00000000998,0,1,,,,,,,,0,0,Rural
20015,"Butler County, Kansas",68632,67915.9994058365,0.213243495494291,,,12012.6755291917,,,5781.73228943552,9710.91867134834,,21033.5382841985,17715.9574013979,1660.96398676905,12012.8887726872,40410.4596723654,0.176878627683934,0.595006478972504,48620,"Wichita, KS",,,,,,1,0,Small town
20017,"Chase County, Kansas",2579,2578.99999999957,,,,,,,,,,,269.622813211978,2309.3771867876,0,2578.99999999957,0,1,,,,,,,,0,0,Rural
20019,"Chautauqua County, Kansas",3347,3369.99999801068,,,,,,,,,,,,3369.99999801068,0,3369.99999801068,0,1,,,,,,,,0,0,Rural
20021,"Cherokee County, Kansas",19054,19235.9999975096,,,,,,,,,,4674.58931351399,14323.6009891621,237.809694833443,0,19235.9999975096,0,1,27900,"Joplin, MO-KS",,,,,,0,0,Rural
20023,"Cheyenne County, Kansas",2636,2628.00000008553,,,,,,,,,,,,2628.00000008553,0,2628.00000008553,0,1,,,,,,,,0,0,Rural
20025,"Clark County, Kansas",1847,1986.99999998601,,,,,,,,,,,,1986.99999998601,0,1986.99999998601,0,1,,,,,,,,0,0,Rural
20027,"Clay County, Kansas",8007,8070.99999441225,,,,,,,,1386.95445077127,,3195.13660847866,2778.10455556918,710.80437959313,0,6684.04554364098,0,0.828155810713481,,,,,,,,0,0,Rural
20029,"Cloud County, Kansas",8854,8972.99998395143,,,,,,,,,3457.06747466237,2046.34790393332,1324.6835858502,2144.90101950553,0,5515.93250928905,0,0.61472556772033,,,,,,,,0,0,Rural
20031,"Coffey County, Kansas",8251,8304.00000000105,,,,,,,,,,,19.2279155148192,8284.77208448623,0,8304.00000000105,0,1,,,,,,,,0,0,Rural
20033,"Comanche County, Kansas",1655,1684.99999999115,,,,,,,,,,,,1684.99999999115,0,1684.99999999115,0,1,,,,,,,,0,0,Rural
20035,"Cowley County, Kansas",34157,34486.9998849872,,,,,,,,13703.1847057894,,11230.9761362275,7510.61278672633,2042.22625624402,0,20783.8151791978,0,0.602656515455419,,,,,,,,0,0,Rural
20037,"Crawford County, Kansas",38764,38962.9999417177,,,,,,,,17475.8310023287,,8832.87540228584,10568.2039945123,2086.0895425908,0,21487.1689393889,0,0.551476245964896,,,,,,,,0,0,Rural
20039,"Decatur County, Kansas",2712,2745.99999999992,,,,,,,,,,,,2745.99999999992,0,2745.99999999992,0,1,,,,,,,,0,0,Rural
20041,"Dickinson County, Kansas",18445,18423.0000019951,,,,,,,,3976.24471813722,,3863.28395293938,6514.03803978193,4069.43329113656,0,14446.7552838579,0,0.784169531688291,,,,,,,,0,0,Rural
20043,"Doniphan County, Kansas",7493,7492.00000303872,,,9.4885556704e-05,,,289.155695442281,,,,2869.04003000099,4332.18412462223,1.62005808766198,289.155790327837,7202.84421271089,0.0385952736533045,0.961404726346696,41140,"St. Joseph, MO-KS",,,,,,0,0,Rural
20045,"Douglas County, Kansas",120553,119546.999536568,,,84405.1180218925,,,919.690655385106,3552.43920526054,,,18568.6248806263,12101.1267734032,,85324.8086772776,30669.7516540295,0.713734422512026,0.256549740043021,29940,"Lawrence, KS","Lawrence city, Kansas",96207,1,0,0,0,0,Small urban
20047,"Edwards County, Kansas",2733,2817,,,,,,,,,,,,2817,0,2817,0,1,,,,,,,,0,0,Rural
20049,"Elk County, Kansas",2467,2464,,,,,,,,,,,,2464,0,2464,0,1,,,,,,,,0,0,Rural
20051,"Ellis County, Kansas",28810,28869.9999812145,,,,,,,,,17668.3348934799,4959.94901921923,3228.16060518182,3013.55546333354,0,11201.6650877346,0,0.388003640284844,,,,,,,,0,0,Small town
20053,"Ellsworth County, Kansas",6357,6366,,,,,,,,,,,,6366,0,6366,0,1,,,,,,,,0,0,Rural
20055,"Finney County, Kansas",37466,38000.9998881138,,,,,,,,,25426.3690597022,6254.40519837486,5351.19261033429,969.033019702508,0,12574.6308284117,0,0.330902630600118,,,,,,,,0,0,Small town
20057,"Ford County, Kansas",33980,34132.9998126847,,,,,,,,,17923.4966177581,10596.324942957,3468.7015251717,2144.47672679792,0,16209.5031949266,0,0.474892429141336,,,,,,,,0,0,Small town
20059,"Franklin County, Kansas",26125,25993.9993252625,,,,,,,,7454.69088919956,,6026.04490682462,10746.7247482739,1766.53878096448,0,18539.308436063,0,0.713214931033924,,,,,,,,0,0,Rural
20061,"Geary County, Kansas",35047,35894.9999457887,,,,,,,23007.7989999976,,,9141.57758340753,3745.6233623836,,0,12887.2009457911,0,0.359024960725849,31740,"Manhattan, KS",,,,,,0,0,Small town
20063,"Gove County, Kansas",2735,2796,,,,,,,,,,,,2796,0,2796,0,1,,,,,,,,0,0,Rural
20065,"Graham County, Kansas",2376,2406,,,,,,,,,,,,2406,0,2406,0,1,,,,,,,,0,0,Rural
20067,"Grant County, Kansas",7147,7283.99999238591,,,,,,,,,1480.60682404978,4485.89711454099,842.139421117621,475.356632677524,0,5803.39316833614,0,0.796731627457787,,,,,,,,0,0,Rural
20069,"Gray County, Kansas",5743,5696.00000000179,,,,,,,,,,,129.28038638991,5566.71961361188,0,5696.00000000179,0,1,,,,,,,,0,0,Rural
20071,"Greeley County, Kansas",1181,1296.00000000557,,,,,,,,,,,,1296.00000000557,0,1296.00000000557,0,1,,,,,,,,0,0,Rural
20073,"Greenwood County, Kansas",5870,5956,,,,,,,,,,,,5956,0,5956,0,1,,,,,,,,0,0,Rural
20075,"Hamilton County, Kansas",2437,2485.00000003336,,,,,,,,,,,,2485.00000003336,0,2485.00000003336,0,1,,,,,,,,0,0,Rural
20077,"Harper County, Kansas",5435,5445.99999930845,,,,,,,,,,,26.8622524128073,5419.13774689565,0,5445.99999930845,0,1,,,,,,,,0,0,Rural
20079,"Harvey County, Kansas",33504,33822.9999469802,,,,,,,,14596.8635908361,,7197.30700309684,11990.1127850859,38.7165679612993,0,19226.1363561441,0,0.568433799079985,48620,"Wichita, KS",,,,,,1,0,Rural
20081,"Haskell County, Kansas",3630,3695,,,,,,,,,,,,3695,0,3695,0,1,,,,,,,,0,0,Rural
20083,"Hodgeman County, Kansas",1655,1675.99999999962,,,,,,,,,,,29.0092416667252,1646.99075833289,0,1675.99999999962,0,1,,,,,,,,0,0,Rural
20085,"Jackson County, Kansas",13368,13276.9999999985,,,,,,,,,,297.998605720582,11109.9473948743,1869.0539994036,0,13276.9999999985,0,1,45820,"Topeka, KS",,,,,,0,1,Rural
20087,"Jefferson County, Kansas",18327,18391.0000001469,,,,,12.8823238301265,,,,,2822.19621724973,15437.6339033257,118.287555741332,12.8823238301265,18378.1176763167,0.000700468915775307,0.999299531084225,45820,"Topeka, KS",,,,,,0,1,Rural
20089,"Jewell County, Kansas",2847,2908.9999997795,,,,,,,,,,,,2908.9999997795,0,2908.9999997795,0,1,,,,,,,,0,0,Rural
20091,"Johnson County, Kansas",622237,614763.991181114,9.31219468329632,191950.601865666,55101.8967184659,313491.856787621,,,2805.71742024174,,,50128.4465790165,1276.15961541986,,560553.667566436,51404.6061944363,0.911819292619064,0.0836168138209841,28140,"Kansas City, MO-KS","Overland Park city, Kansas",197089,0,1,0,1,0,Suburban
20093,"Kearny County, Kansas",3823,3910.00000000134,,,,,,,,,,,0.933290361084354,3909.06670964026,0,3910.00000000134,0,1,,,,,,,,0,0,Rural
20095,"Kingman County, Kansas",7066,7283.99999999414,,,,,,,,,,,1722.87658299821,5561.12341699593,0,7283.99999999414,0,1,,,,,,,,0,0,Rural
20097,"Kiowa County, Kansas",2374,2422,,,,,,,,,,,,2422,0,2422,0,1,,,,,,,,0,0,Rural
20099,"Labette County, Kansas",19728,19948.9999965185,,,,,,,,,6712.67742821574,3704.55487453637,4015.09520615634,5516.67248761007,0,13236.3225683028,0,0.663508074119644,,,,,,,,0,0,Rural
20101,"Lane County, Kansas",1529,1497,,,,,,,,,,,,1497,0,1497,0,1,,,,,,,,0,0,Rural
